edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(6, 5)","['sister_in_law_of', 'child_in_law_of', 'maternal_aunt_or_uncle_of', 'daughter_in_law_of', 'aunt_of', 'aunt_or_uncle_of', 'sibling_in_law_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(2, 2)","['no_sisters', 'is_male']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(4, 1)","['nibling_of', 'niece_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(5, 1)","['nephew_of', 'sibling_of', 'nibling_of', 'father_of', 'parent_of', 'grandfather_of', 'brother_of', 'grandparent_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(3, 1)","['sibling_of', 'aunt_or_uncle_of', 'nephew_of', 'brother_of', 'nibling_of', 'uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(5, 5)","['is_male', 'son_of', 'parent_of', 'grandson_of', 'grandchild_of', 'grandfather_of', 'child_of', 'grandparent_of', 'father_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(6, 1)","['aunt_or_uncle_of', 'aunt_of', 'maternal_aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 5)","['daughter_of', 'grandchild_of', 'aunt_of', 'sibling_of', 'paternal_aunt_or_uncle_of', 'child_of', 'granddaughter_of', 'sister_of', 'aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(3, 2)","['parent_of', 'father_of', 'nephew_of', 'nibling_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(3, 3)","['is_male', 'uncle_of', 'nibling_of', 'no_daughters', 'aunt_or_uncle_of', 'nephew_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 3)","['paternal_aunt_or_uncle_of', 'aunt_or_uncle_of', 'aunt_of', 'sister_of', 'niece_of', 'sibling_of', 'nibling_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 4)","['aunt_of', 'aunt_or_uncle_of', 'paternal_aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(2, 3)","['child_of', 'uncle_of', 'son_of', 'paternal_aunt_or_uncle_of', 'aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(2, 0)","['sibling_in_law_of', 'brother_in_law_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(3, 6)","['nibling_of', 'nephew_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(0, 2)","['sibling_in_law_of', 'sister_in_law_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 2)","['paternal_aunt_or_uncle_of', 'aunt_or_uncle_of', 'aunt_of', 'nibling_of', 'niece_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 1)","['is_female', 'no_sisters', 'paternal_aunt_or_uncle_of', 'aunt_of', 'aunt_or_uncle_of', 'niece_of', 'nibling_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(5, 2)","['nephew_of', 'grandparent_of', 'grandfather_of', 'uncle_of', 'aunt_or_uncle_of', 'nibling_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(2, 5)","['nibling_of', 'nephew_of', 'grandchild_of', 'uncle_of', 'paternal_aunt_or_uncle_of', 'grandson_of', 'aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(2, 4)","['uncle_of', 'paternal_aunt_or_uncle_of', 'aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(4, 5)","['mother_in_law_of', 'parent_in_law_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(3, 5)","['brother_of', 'child_of', 'grandchild_of', 'son_of', 'sibling_of', 'grandson_of', 'aunt_or_uncle_of', 'uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(6, 3)","['aunt_or_uncle_of', 'aunt_of', 'maternal_aunt_or_uncle_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(1, 6)","['nibling_of', 'niece_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(4, 2)","['niece_of', 'nibling_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 4), (2, 4), (5, 5), (3, 5), (3, 5), (1, 3), (6, 5), (1, 5), (1, 1), (6, 6), (4, 4), (2, 3), (5, 2), (6, 6), (2, 2), (3, 3), (2, 7), (0, 2), (1, 1), (0, 0), (6, 5), (1, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'son_in_law_of', 'uncle_of', 'is_male', 'brother_of', 'child_of', 'paternal_aunt_or_uncle_of', 'sister_in_law_of', 'daughter_of', 'is_female', 'no_brothers', 'is_female', 'child_of', 'nephew_of', 'is_female', 'no_sisters', 'is_male', 'living_in', 'sibling_in_law_of', 'no_sisters', 'is_female', 'child_in_law_of', 'aunt_of']","(5, 4)","['son_in_law_of', 'child_in_law_of']",58
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 2), (2, 5), (3, 2), (6, 0), (6, 2), (4, 6), (1, 5), (5, 5), (5, 1), (3, 3), (0, 2), (6, 6), (1, 3), (3, 3), (0, 0), (6, 6), (3, 6), (5, 6), (1, 2), (0, 5), (1, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_in_law_of', 'mother_of', 'uncle_of', 'grandfather_of', 'sibling_of', 'sibling_of', 'husband_of', 'is_female', 'sibling_in_law_of', 'no_sisters', 'granddaughter_of', 'no_sons', 'nephew_of', 'is_male', 'is_underage', 'no_brothers', 'child_in_law_of', 'sibling_of', 'grandparent_of', 'child_of', 'husband_of']","(1, 4)","['paternal_uncle_of', 'sibling_in_law_of', 'uncle_of', 'grandfather_of', 'brother_in_law_of', 'grandparent_of', 'aunt_or_uncle_of', 'maternal_grandparent_of']",59
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 2), (2, 5), (3, 2), (6, 0), (6, 2), (4, 6), (1, 5), (5, 5), (5, 1), (3, 3), (0, 2), (6, 6), (1, 3), (3, 3), (0, 0), (6, 6), (3, 6), (5, 6), (1, 2), (0, 5), (1, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_in_law_of', 'mother_of', 'uncle_of', 'grandfather_of', 'sibling_of', 'sibling_of', 'husband_of', 'is_female', 'sibling_in_law_of', 'no_sisters', 'granddaughter_of', 'no_sons', 'nephew_of', 'is_male', 'is_underage', 'no_brothers', 'child_in_law_of', 'sibling_of', 'grandparent_of', 'child_of', 'husband_of']","(4, 0)","['aunt_of', 'aunt_or_uncle_of']",59
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 2), (2, 5), (3, 2), (6, 0), (6, 2), (4, 6), (1, 5), (5, 5), (5, 1), (3, 3), (0, 2), (6, 6), (1, 3), (3, 3), (0, 0), (6, 6), (3, 6), (5, 6), (1, 2), (0, 5), (1, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_in_law_of', 'mother_of', 'uncle_of', 'grandfather_of', 'sibling_of', 'sibling_of', 'husband_of', 'is_female', 'sibling_in_law_of', 'no_sisters', 'granddaughter_of', 'no_sons', 'nephew_of', 'is_male', 'is_underage', 'no_brothers', 'child_in_law_of', 'sibling_of', 'grandparent_of', 'child_of', 'husband_of']","(0, 6)","['granddaughter_of', 'grandchild_of', 'living_in_same_place', 'nibling_of', 'child_of', 'niece_of', 'daughter_of']",59
